RecordID,Acerage,List_Price,Address,Cities_Towns,County,Style,Full_Baths,Half_Baths,Bedrooms,Rooms,Basmnt_Desc,Exterior,Cool_System,Heat_System,Water,Sewer,FHA_55_,Land_Assessment,Building_Assessment,Tax_Amount
752,1.58,289000,8140 ASHLAND CT,Sandyston Twp.,Sussex,Cape Cod,2,0,4,7,1,1,1,0,1,0,0,361600,586600,31394
753,1.51,295000,1911B STONEGATE LN,Sandyston Twp.,Sussex,Expanded Ranch,3,0,4,6,1,0,1,1,1,1,0,457300,1367800,60520
754,0.23,325000,17338 Aspen Ct,Sandyston Twp.,Sussex,Colonial,3,2,7,12,1,0,1,0,0,0,0,492500,1245900,57645
755,6.28,359714,102 STONEGATE LN,Sandyston Twp.,Sussex,Lakestyle,1,0,2,5,1,0,1,1,1,0,0,392900,1407100,59688
756,0.90,399000,8 DELL RD,Sandyston Twp.,Sussex,Bi-Level,3,0,3,10,1,1,1,0,0,0,0,608200,1012300,53654
757,10.00,419000,113 ALPINE CT,Sandyston Twp.,Sussex,Ranch,2,0,3,6,1,1,0,0,0,0,0,120000,114300,6297
758,4.24,450000,36 MUSCONETCONG AVE,Sandyston Twp.,Sussex,Colonial,2,0,4,9,1,0,0,1,1,0,0,68800,109300,4787
759,6.10,637000,13230 DELL PL,Sandyston Twp.,Sussex,Colonial,2,1,3,8,1,0,1,1,0,0,0,46700,182000,6147
760,0.09,119000,11190 Dell Pl,Sandyston Twp.,Sussex,Colonial,3,1,5,13,1,1,1,0,0,0,0,63400,91100,4120
761,0,135000,17324 ASPEN CT,Stanhope Boro,Sussex,Colonial,1,1,3,7,1,1,0,0,0,0,0,120000,181000,8090
762,0,141500,25 NEW ST,Stanhope Boro,Sussex,One Floor Unit,1,0,1,4,1,0,0,1,0,0,0,77600,123600,5366
763,0,150000,33 BROOKLYN RD,Stanhope Boro,Sussex,One Floor Unit,1,0,2,5,1,0,1,0,0,0,0,126900,135700,7058
764,0,170000,20 MAPLE TER,Stanhope Boro,Sussex,One Floor Unit,1,0,1,4,1,1,1,0,0,0,0,122300,344400,12544
765,0.29,170000,14 YOUNG DR,Stanhope Boro,Sussex,Multi Floor Unit,1,1,2,6,1,0,0,1,0,0,0,123900,433400,14980
766,0,175000,9 OAK DR,Stanhope Boro,Sussex,Split Level,2,1,4,9,1,1,1,1,0,0,0,93900,0,2524
767,0.38,184000,9 JAMES ST,Stanhope Boro,Sussex,Multi Floor Unit,1,1,2,8,1,1,1,1,0,0,0,107500,616700,19466
768,0,189000,35 MUSCONETCONG AVE,Stanhope Boro,Sussex,Cottage,1,0,2,5,1,1,1,0,0,0,0,118900,611700,19638
769,0.00,197500,2-4 WALTON ST,Stanhope Boro,Sussex,Multi Floor Unit,1,1,2,8,1,1,1,1,1,0,0,78500,339600,11684
770,0,204500,904 MARIGOLD WAY,Stanhope Boro,Sussex,Multi Floor Unit,1,1,2,7,0,0,0,1,0,0,0,5000,40900,1244
771,0.25,250000,1008 MT BENEVOLENCE RD,Stanhope Boro,Sussex,Multi Floor Unit,1,1,2,3,1,1,0,1,0,0,0,42100,57600,2615
772,0.40,259900,912 MT HOLLY RD,Stanhope Boro,Sussex,Raised Ranch,2,0,4,9,0,0,0,0,0,0,0,48600,44600,2527
773,0.35,269000,907 MAIN ST,Stanhope Boro,Sussex,Ranch,2,0,3,8,0,0,1,0,0,1,0,10000,45400,1502
774,0.29,299000,941 EMMONS LANE,Stanhope Boro,Sussex,Ranch,2,0,3,7,0,1,0,0,1,1,0,10000,39300,1337
775,0.22,325000,905 PEPPERIDGE DR,Stanhope Boro,Sussex,Split Level,2,0,4,8,0,1,0,0,0,1,0,10000,52800,1703
776,0.28,339900,913 GREENWOOD PT,Stanhope Boro,Sussex,Colonial,1,1,4,9,1,0,1,0,0,0,0,5000,102600,2918
777,0.42,475000,997 ROUTE 619,Stanhope Boro,Sussex,Split Level,2,0,4,12,0,0,0,0,1,0,0,10000,37800,1296
778,0,1200000,1004 ROUTE 521,Stanhope Boro,Sussex,Custom Home,2,1,4,13,1,1,1,0,1,0,0,5000,31400,987
780,0.26,69000,1005 STILLWATER RD,Stillwater Twp.,Sussex,Cottage,1,0,2,5,0,1,0,0,1,0,0,10000,72600,2240
781,0.79,90000,920 POND BROOK RD,Stillwater Twp.,Sussex,Raised Ranch,1,0,2,4,1,1,0,0,1,1,0,58500,145100,5521
782,0.25,99000,916 N BROOKLAKE TRL,Stillwater Twp.,Sussex,Contemporary,2,0,3,7,1,1,1,0,1,0,0,48300,112700,4366
783,0.34,115000,1020 County Road 619,Stillwater Twp.,Sussex,Colonial,1,0,3,6,0,1,0,1,0,0,0,5000,97600,2782
784,0.23,139900,921 UPPER DR,Stillwater Twp.,Sussex,Lakestyle,1,0,1,4,1,1,0,0,1,0,0,124300,63200,5085
785,0.00,144900,902 LOTUS TER,Stillwater Twp.,Sussex,Ranch,1,0,2,5,1,1,0,0,0,0,0,5000,64500,1884
786,0.00,150000,917 PLYMOUTH LAKE DR,Stillwater Twp.,Sussex,Cottage,1,0,2,5,1,1,0,0,0,0,0,5000,68700,1933
787,0.26,154900,908 ROUTE 521,Stillwater Twp.,Sussex,Cottage,1,0,1,3,0,1,0,0,1,1,0,64900,82900,4008
788,1.49,162900,907 FAIRVIEW LAKE RD,Stillwater Twp.,Sussex,Bungalow,1,0,2,5,1,1,1,0,0,0,0,5000,105500,2996
789,1.38,169900,934 RIDGE RD,Stillwater Twp.,Sussex,Bi-Level,2,0,3,9,1,1,0,1,1,0,0,10000,83900,2546
790,0.67,175000,932 MAPLE AVE,Stillwater Twp.,Sussex,Ranch,1,1,2,5,0,1,0,0,1,0,0,56700,113900,4626
792,0.76,229900,998 Route 619,Stillwater Twp.,Sussex,Raised Ranch,2,0,3,8,1,1,1,1,1,0,0,57000,152400,5492
793,2.07,229999,912 OLD SCHOOLHOUSE RD,Stillwater Twp.,Sussex,Cape Cod,2,0,2,5,1,0,1,0,1,1,0,59400,116700,4775
794,0.51,235000,918 EAST END ROAD,Stillwater Twp.,Sussex,Ranch,2,0,3,9,1,1,0,1,0,0,0,60200,115100,4754
795,0.35,240000,920 MT BENEVOLENCE RD,Stillwater Twp.,Sussex,Ranch,2,0,3,7,0,1,0,0,1,0,0,63000,72900,3685
796,0.64,274000,955 MT HOLLY RD,Stillwater Twp.,Sussex,Ranch,1,0,2,6,1,1,0,0,0,0,0,61400,100100,4379
797,1.38,295000,940 WEST END DRIVE,Stillwater Twp.,Sussex,Victorian,1,0,3,8,0,1,1,1,1,0,0,62000,150600,5765
798,0.67,299900,949 MIDDLEVILLE RD,Stillwater Twp.,Sussex,Contemporary,2,1,3,7,1,1,1,1,0,0,0,38900,196800,7135
799,0.54,299900,918 POSSUM HILL RD,Stillwater Twp.,Sussex,Cape Cod,2,0,4,13,1,0,0,0,0,0,0,58900,106800,4493
800,9.07,319900,936 POTTERS RD,Stillwater Twp.,Sussex,Bi-Level,1,1,3,9,1,1,0,1,0,0,0,89900,109600,5410
801,1.00,324900,905 MORNINGSIDE DR,Stillwater Twp.,Sussex,Colonial,1,1,3,8,1,1,1,0,1,0,0,58800,150300,5670
802,1.64,325000,1020 OLD FOUNDRY RD,Stillwater Twp.,Sussex,Custom Home,3,0,3,8,1,1,0,0,1,0,0,61600,126700,5106
803,0.35,325000,973A MILLBROOK RD,Stillwater Twp.,Sussex,Colonial,2,0,3,7,1,1,0,0,0,0,0,63000,166700,6229
804,17.08,334000,1040 ROUTE 521,Stillwater Twp.,Sussex,Lakestyle,1,0,3,7,1,1,0,0,0,0,0,52400,153400,5581
805,2.85,336900,909 W End Dr,Stillwater Twp.,Sussex,Colonial,1,1,5,9,1,0,1,0,1,0,0,52900,138500,5190
806,0.94,425000,45 HAMBURG AVE,Stillwater Twp.,Sussex,Ranch,3,0,4,7,1,1,1,1,0,0,0,59200,133400,5223
807,8.99,474900,25 BANK ST,Stillwater Twp.,Sussex,Colonial,2,1,4,12,0,1,1,0,1,0,0,70000,142600,5765
808,7.89,499000,43 CLOVE AVE,Stillwater Twp.,Sussex,Custom Home,2,0,2,7,1,1,1,0,0,0,0,37800,159600,5353
809,22.37,580000,49 HARRISON ST,Stillwater Twp.,Sussex,Colonial,2,2,3,8,0,0,0,0,0,0,0,59900,179900,6225
810,2.50,650000,70 NEWTON AVE,Stillwater Twp.,Sussex,Contemporary,3,1,4,12,0,1,0,1,0,0,0,49000,165100,5556
811,1.00,675000,70 NEWTON AVE,Stillwater Twp.,Sussex,Lakestyle,2,0,3,6,1,1,1,0,0,0,0,58500,129500,5098
812,31.40,699000,65 UPPER LAKE DR,Stillwater Twp.,Sussex,Colonial,3,1,4,10,1,1,1,0,1,0,0,66100,234100,8141
813,2.15,800000,732 ROUTE 23,Stillwater Twp.,Sussex,Colonial,3,2,4,9,1,1,1,1,0,0,0,44600,241800,7767
814,25.85,1388000,26 COURTLAND DR,Stillwater Twp.,Sussex,Cape Cod,1,3,4,10,1,1,0,0,0,0,0,49800,236700,7769
815,0.44,124900,116 S Shore Dr,Stillwater Twp.,Sussex,Custom Home,3,1,5,15,1,0,0,1,0,0,0,70800,212900,7693
816,0.10,129000,24 SNOVER RD,Sussex Boro,Sussex,Colonial,1,0,3,7,1,0,1,0,0,0,0,102800,184300,7786
817,0.25,185000,705 ROUTE 23,Sussex Boro,Sussex,Bungalow,1,1,1,4,1,1,0,0,1,0,0,126700,203700,8960
818,0.10,189900,34 HILLSIDE DR,Sussex Boro,Sussex,Colonial,2,0,3,9,1,1,0,0,1,1,0,59600,94700,6577
819,0.40,225000,42 Locust Rd,Sussex Boro,Sussex,Colonial,1,0,3,5,1,1,0,0,0,0,0,74500,91200,7063
820,0.74,255000,63 ALDER TER,Sussex Boro,Sussex,Colonial,1,1,3,7,1,1,0,0,0,1,0,44900,131400,7471
821,0.47,39900,97 S SHORE DR,Sussex Boro,Sussex,Colonial,1,1,3,7,1,1,1,1,0,1,0,53200,57800,4481
822,0.12,39900,10 LAKEVIEW DR,Sparta Twp.,Sussex,Ranch,1,0,1,5,1,0,0,1,1,1,0,60900,76700,5865
823,0.34,49900,101 NEWTON AVE,Wantage Twp.,Sussex,Ranch,1,0,2,4,1,1,0,1,1,1,0,57600,77400,5755
824,0.13,64900,51 LAKEVIEW DR,Wantage Twp.,Sussex,Ranch,1,0,2,4,1,1,0,1,1,1,0,62800,95800,6761
825,1.01,105400,99 S SHORE DR,Wantage Twp.,Sussex,Bi-Level,1,1,3,9,1,1,1,0,1,1,0,64400,88400,6475
826,0.11,119000,362 ROUTE 565,Wantage Twp.,Sussex,Bi-Level,2,1,4,10,1,0,0,0,1,1,0,61000,105000,7076
827,1.58,134900,12 COURTRIGHT RD,Wantage Twp.,Sussex,Ranch,1,0,3,6,1,0,1,1,1,1,0,54000,91000,6145
828,0.39,149000,12 NEW YORK AVE,Wantage Twp.,Sussex,Ranch,1,0,3,5,1,1,1,0,1,1,0,39700,86400,5375
829,0.18,149900,214 OLD CLOVE RD,Wantage Twp.,Sussex,Ranch,1,0,2,5,1,1,0,1,1,1,0,73200,90000,6957
830,0.58,169900,51 SCHAWUNGUNK TRL,Wantage Twp.,Sussex,Ranch,1,0,3,5,1,1,0,1,1,1,0,54700,72000,5401
831,0.13,174900,60 SNOVER RD,Wantage Twp.,Sussex,Custom Home,2,0,3,8,1,1,1,1,1,1,0,68600,82600,6445
832,0.24,198000,26 VALLEY VIEW TRL,Wantage Twp.,Sussex,Ranch,1,0,2,7,1,0,1,1,1,1,0,61800,76700,5904
833,0.52,199000,371 ROUTE 565,Wantage Twp.,Sussex,Lakestyle,1,0,2,4,1,1,0,1,1,0,0,74000,56000,4671
834,0.89,199900,80 Schawungunk Trail,Wantage Twp.,Sussex,Ranch,1,0,3,6,1,1,1,0,1,1,0,66000,105800,7323
835,0.29,199900,50 LOTT RD,Wantage Twp.,Sussex,Ranch,1,0,3,6,0,1,1,1,1,1,0,63600,76400,5968
836,0.17,204900,7 FAIRCHILD LN,Wantage Twp.,Sussex,Ranch,2,0,3,7,0,1,1,0,1,1,0,25000,0,6812
837,0.30,210000,10 SPRING HOLLOW RD,Wantage Twp.,Sussex,Ranch,1,0,3,6,1,1,1,1,1,1,0,56100,96800,6518
838,0.94,225000,72 ROUTE 639,Wantage Twp.,Sussex,Ranch,2,0,3,5,0,1,1,1,1,1,0,25000,0,1065
839,0.51,225000,108 ROUTE 565,Wantage Twp.,Sussex,Bi-Level,1,1,3,8,1,1,1,1,1,1,0,52000,128300,7686
840,1.38,225000,11 MATTHEW DR,Wantage Twp.,Sussex,Bi-Level,2,0,3,7,0,1,1,0,1,1,0,66400,63900,5554
841,0.23,229000,187 HOLLAND RD,Wantage Twp.,Sussex,Bi-Level,2,1,3,7,1,1,1,0,1,1,0,64600,116000,7698
842,0.95,229000,21 DALES XING,Wantage Twp.,Sussex,Bi-Level,2,0,3,6,1,1,0,1,1,1,0,75000,111200,7937
843,0.37,229500,63 QUARRY RD,Wantage Twp.,Sussex,Chalet,1,1,3,9,1,1,1,0,1,1,0,62900,160200,9510
844,0.92,229900,22 CARLY DR,Wantage Twp.,Sussex,Bi-Level,2,0,3,9,1,1,0,1,1,1,0,80400,143300,9480
845,0.43,249900,185 UNIONVILLE RD,Wantage Twp.,Sussex,Ranch,1,0,3,6,0,1,1,0,1,1,0,70400,256200,13922
846,0.91,250000,14 SUNDERLAND DR,Wantage Twp.,Sussex,Bi-Level,2,0,3,8,1,1,1,1,1,1,0,97600,144800,10333
847,0,250000,24 SHORE RD,Wantage Twp.,Sussex,Bi-Level,2,1,3,10,1,0,1,0,1,0,0,72200,162300,9996
848,0,257900,174 State Hwy 284,Wantage Twp.,Sussex,Ranch,2,0,2,6,1,0,1,1,1,1,1,72200,196600,11458
849,0.54,275000,55 COMPTON RD,Wantage Twp.,Sussex,Multi Floor Unit,2,1,3,9,1,0,0,1,1,1,1,72500,174200,10516
850,10.07,279900,15 CENTRAL SCHOOL RD,Wantage Twp.,Sussex,Colonial,2,1,3,7,1,0,1,1,1,1,0,69500,188100,10981
851,1.66,289900,4 SOUTH FIELD DR,Wantage Twp.,Sussex,Colonial,1,0,3,7,1,1,1,1,1,1,0,67100,193400,11105
852,0.95,295500,19 SOUTH FIELD DR,Wantage Twp.,Sussex,Bi-Level,2,0,3,7,1,1,1,1,1,1,0,72200,205300,11829
853,1.04,299900,52 LOWE RD,Wantage Twp.,Sussex,Bi-Level,2,0,4,8,0,0,0,0,1,0,0,45000,0,1918
854,0.98,315000,1239 ROUTE 23,Wantage Twp.,Sussex,Bi-Level,2,0,5,11,1,0,0,0,1,1,0,44800,138500,6231
855,1.35,315000,143 LIBERTYVILLE RD,Wantage Twp.,Sussex,Colonial,2,1,4,9,0,0,1,0,1,0,0,49600,160200,7536
856,6.49,329000,69 MT SALEM RD,Wantage Twp.,Sussex,Raised Ranch,2,1,3,8,1,1,0,0,1,0,0,45000,167400,7629
857,1.07,329700,10 Eileen Dr,Wantage Twp.,Sussex,Colonial,2,0,4,10,1,0,1,0,1,0,0,52300,139600,6893
858,7.18,329900,10 PIDGEON HILL RD,Wantage Twp.,Sussex,Colonial,2,1,4,9,0,0,1,0,1,0,0,48700,182600,8308
859,13.00,339000,54 CLARK RD,Wantage Twp.,Sussex,Ranch,2,1,3,8,0,0,1,1,1,0,0,69800,192900,9436
860,0.65,345000,29 ARMSTRONG RD,Wantage Twp.,Sussex,Custom Home,3,0,4,13,0,0,0,0,1,0,0,50400,186400,8505
861,5.00,349000,252 MT SALEM RD,Wantage Twp.,Sussex,Custom Home,3,0,3,7,0,0,1,1,1,0,0,69800,159000,8218
862,2.98,349000,22 QUARRY RD,Wantage Twp.,Sussex,Colonial,2,1,4,8,1,0,1,1,1,0,0,69800,247400,11393
863,2.74,349000,25 RUTH DR,Wantage Twp.,Sussex,Colonial,3,0,4,9,1,0,0,1,1,0,0,56700,220100,9787
864,1.04,349900,20 ROBERTS WAY,Wantage Twp.,Sussex,Colonial,2,1,4,11,0,0,1,1,1,0,0,79200,157300,8495
865,2.18,359000,19 ROBERTS WAY,Wantage Twp.,Sussex,Colonial,2,1,4,13,0,1,1,0,1,0,0,50800,187000,8541
866,1.39,369900,130 ROSE MORROW RD,Wantage Twp.,Sussex,Colonial,2,1,4,11,1,1,1,0,1,0,0,58100,212900,9734
867,7.14,385000,44 SALLY HARDEN RD,Wantage Twp.,Sussex,Colonial,2,1,4,10,1,0,1,0,1,0,0,59400,329400,13965
868,1.24,389000,972 ROUTE 23,Wantage Twp.,Sussex,Custom Home,2,1,3,6,1,1,0,1,1,1,0,54000,53100,2768
869,5.45,397500,93 BRINK RD,Wantage Twp.,Sussex,Colonial,2,1,4,12,1,1,0,0,1,0,0,60500,26800,2256
870,3.59,399000,15 HICKORY RD,Wantage Twp.,Sussex,Custom Home,3,1,3,12,1,1,0,1,1,0,0,67500,75100,3436
871,21.26,399900,150 POND SCHOOL RD,Wantage Twp.,Sussex,Colonial,2,1,4,11,1,0,0,1,1,0,0,67900,124600,4976
872,13.60,399900,"63,65 HAGGERTY RD",Wantage Twp.,Sussex,See Remarks,1,0,1,3,0,0,0,1,1,0,0,61400,39900,2618
873,2.07,429000,506 ROUTE 519,Wantage Twp.,Sussex,Colonial,2,1,4,8,1,0,1,0,0,0,0,63500,117800,4686
874,3.15,437500,178 ROUTE 628,Wantage Twp.,Sussex,Colonial,3,1,4,12,0,0,1,1,0,0,0,67800,123000,4932
875,6.00,439900,56 FLAGSTONE HILL RD,Wantage Twp.,Sussex,Colonial,4,0,5,10,1,0,1,0,0,0,0,76100,97400,4484
876,2.55,440000,909 Greenville Rd,Wantage Twp.,Sussex,Ranch,3,1,4,18,1,1,0,0,0,0,0,86900,93300,4578
877,1.84,445000,61 COMPTON RD,Wantage Twp.,Sussex,Custom Home,3,1,4,13,1,0,0,0,1,0,0,75500,166100,6245
878,1.71,449000,17 HAVENS RD,Wantage Twp.,Sussex,Colonial,2,1,4,11,0,1,1,1,0,0,0,72700,140300,5506
879,14.42,489000,74 Wantage School Rd,Wantage Twp.,Sussex,Colonial,2,1,4,9,1,0,0,0,0,1,0,109700,174200,7338
880,13.93,489900,26 POSSUM GLEN RD,Wantage Twp.,Sussex,Colonial,4,0,4,10,1,0,0,0,0,0,0,86700,62700,3861
881,6.52,489900,10 GRANDVIEW LN,Wantage Twp.,Sussex,Colonial,2,2,4,12,1,0,1,0,0,0,0,103800,231200,8659
882,8.96,499000,30 RAMSEY RD,Wantage Twp.,Sussex,Colonial,2,1,4,10,1,1,0,1,0,0,0,116800,87600,5283
883,28.65,549000,19 Hamming Ln,Wantage Twp.,Sussex,Colonial,3,1,4,14,1,1,1,0,0,0,0,75000,168400,6291
884,4.89,549900,46 OAK VLG,Wantage Twp.,Sussex,Colonial,2,0,3,7,1,0,1,0,0,0,0,96700,288400,9954
885,2.61,549999,2 CHAMONIX DR U,Wantage Twp.,Sussex,Colonial,2,1,4,8,1,1,1,1,0,0,0,103000,313000,10753
886,18.15,579000,2 CHAMONIX DR U,Wantage Twp.,Sussex,Ranch,3,1,5,14,1,1,0,1,0,1,0,43800,77600,4993
887,1.43,650000,2 CHAMONIX DR U,Wantage Twp.,Sussex,Custom Home,3,0,4,10,0,0,1,1,0,1,0,50000,60100,4528
888,1.28,665000,2 CHAMONIX DR U,Wantage Twp.,Sussex,Colonial,2,0,5,9,0,1,1,1,0,1,0,45000,72300,4770
889,18.67,699000,2 CHAMONIX DR U,Wantage Twp.,Sussex,Colonial,4,1,4,14,0,0,1,1,0,1,0,50000,60100,4253
890,2.35,699900,20 OAK LN,Wantage Twp.,Sussex,Colonial,1,1,2,8,1,1,1,0,1,1,0,45000,89400,5527
891,11.76,779900,2 CHAMONIX DR U,Wantage Twp.,Sussex,Custom Home,3,1,3,7,0,0,1,1,1,1,0,117000,143300,10706
892,131.31,960000,2 CHAMONIX DR U,Wantage Twp.,Sussex,Colonial,4,1,8,21,1,1,1,0,1,1,0,50000,123900,7152
893,24.30,995000,2 CHAMONIX DR U,Wantage Twp.,Sussex,Colonial,2,2,8,16,1,0,0,1,1,1,0,84000,42200,5190
894,20.57,1100000,102 OAK VLG,Wantage Twp.,Sussex,Ranch,3,2,4,12,1,1,1,1,1,1,0,50000,118600,6934
895,21.58,1190000,43 PADDOCK AVE,Wantage Twp.,Sussex,Custom Home,3,2,4,15,1,0,1,1,1,1,0,50000,118300,6922
896,281.00,1275000,2 CHAMONIX DR U,Wantage Twp.,Sussex,Custom Home,5,0,5,12,1,0,1,0,1,1,0,50000,124200,7164
897,0.18,14500,2 CHAMONIX DR U,Wantage Twp.,Sussex,Colonial,1,0,3,9,1,1,1,0,1,1,0,56100,120100,7247
898,0.08,27000,251 ACABONACK R,Vernon Twp.,Sussex,Ranch,1,0,3,5,1,1,1,0,1,1,0,63800,140800,8415
899,0.00,40000,118 WAWAYANDA R,Vernon Twp.,Sussex,Trailer,1,0,2,3,1,1,1,0,1,1,0,82700,112900,8045
900,0.00,42900,200 ROUTE 94 Unit 3,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,1,1,1,0,1,1,0,113400,113600,9336
901,0.00,43900,2 CHAMONIX DR U,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,0,0,1,0,1,1,0,76000,131900,8550
902,0.00,44999,50 E SHORE DR,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,1,0,1,0,1,1,0,119100,138700,10603
903,0.00,45900,209 MOHICAN RD,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,1,0,1,1,1,1,0,85900,225800,12820
904,0.28,46926,25 VALLEY DR,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,1,1,0,1,1,1,0,159100,140900,12201
905,0.00,47900,399 ROUTE 515,Vernon Twp.,Sussex,Log Cabin,1,0,2,5,1,1,0,1,1,0,0,53600,47900,3134
906,0.00,48500,200 ROUTE 94Unit 23,Vernon Twp.,Sussex,Development Home,1,0,1,1,1,0,0,1,1,0,0,48100,71600,3637
907,0.00,49000,2 CHAMONIX DR U,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,1,1,1,0,1,0,0,57300,141700,6145
908,0.04,50000,4 BIRCH RD,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,1,1,0,0,1,0,0,38400,74700,3187
909,0.24,55000,16 FOULTON TER,Vernon Twp.,Sussex,Trailer,1,0,2,3,1,0,0,1,0,0,0,69600,49900,3690
910,0.00,59900,5 DEER VALLEY LN,Vernon Twp.,Sussex,Cape Cod,1,0,2,5,1,1,0,1,0,0,0,42400,56700,3060
911,0.00,65500,200 ROUTE 94 Unit 2,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,0,1,0,0,0,1,0,0,42600,1294
912,0.31,69900,200 ROUTE 94 Unit 3,Vernon Twp.,Sussex,One Floor Unit,1,0,1,1,0,0,0,1,0,0,0,0,37100,1145
913,0.54,69900,40 ONTEORA RD,Vernon Twp.,Sussex,Lakestyle,1,0,2,5,0,1,0,1,0,1,0,110900,57600,5203
914,0.00,72900,26 OAK LN,Vernon Twp.,Sussex,Raised Ranch,1,0,3,7,0,0,0,0,0,0,0,60800,243900,9409
915,0.00,74000,47 NW LAKESIDE D,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,0,1,0,1,1,0,0,63000,85000,4570
916,0.31,79900,78 BREAKNECK RD,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,1,0,1,1,1,0,0,54700,161200,6666
917,0.29,87500,37 APPLESEED RD,Vernon Twp.,Sussex,Ranch,1,0,3,5,1,0,0,1,0,0,0,37500,132500,5249
918,0.37,88000,237 WACONIA RD,Vernon Twp.,Sussex,Ranch,1,0,2,4,1,0,1,0,0,0,0,56200,119800,5348
919,0.57,89900,12 HEMLOCK DR,Vernon Twp.,Sussex,Chalet,2,1,3,7,0,1,0,1,0,0,0,68200,118900,5777
920,0.00,93900,7 MONDAMIN RD,Vernon Twp.,Sussex,Colonial,1,1,2,5,1,0,1,0,0,0,0,73400,131000,6311
921,0.00,95000,12 Grove Dr,Vernon Twp.,Sussex,Hi-Rise,1,0,1,3,1,0,0,0,0,0,0,88900,76800,4866
922,0.20,95000,2 CHAMONIX DR U,Vernon Twp.,Sussex,Hi-Rise,1,0,1,1,1,1,0,0,0,0,0,54200,113700,5184
923,0.43,97500,28 ELM TREE RD,Vernon Twp.,Sussex,Lakestyle,1,0,3,5,0,1,0,1,0,0,0,63000,174200,7208
924,0.00,99000,76 BREAKNECK RD,Vernon Twp.,Sussex,Raised Ranch,1,0,2,8,1,0,0,0,0,0,0,61500,163700,6954
925,0.00,99500,502 RETREAT DR,Vernon Twp.,Sussex,Multi Floor Unit,1,0,2,5,0,1,1,0,0,0,0,52600,140600,5966
926,0.00,109900,16 MOUNTAIN TOP,Vernon Twp.,Sussex,Hi-Rise,1,0,1,3,1,1,1,0,0,0,0,117600,157000,8345
927,0.41,109950,31 BLACK OAK DR,Vernon Twp.,Sussex,Hi-Rise,1,0,1,3,0,0,0,0,0,0,0,60000,194000,7843
928,0.22,110000,32 ONTEORA RD,Vernon Twp.,Sussex,Ranch,1,0,2,6,0,0,1,0,1,0,0,69600,198200,8269
929,0.77,115000,200 ROUTE 94 Unit 3,Vernon Twp.,Sussex,Ranch,1,0,3,5,1,1,0,0,0,0,0,98800,83000,5613
930,0.68,117000,200 ROUTE 94 Unit 4,Vernon Twp.,Sussex,Ranch,2,0,3,6,1,0,1,0,0,0,0,60000,127600,5793
931,0.74,118800,3 JANEL DR,Vernon Twp.,Sussex,Log Cabin,1,0,2,4,1,1,1,1,0,0,0,84100,214300,9214
932,0.18,129900,9-12 MAPLE CRES,Vernon Twp.,Sussex,Ranch,1,0,3,5,1,0,1,0,0,0,0,73800,232500,9458
933,0.39,134900,24 LONGVIEW LN,Vernon Twp.,Sussex,Ranch,1,0,2,6,0,0,1,1,1,0,0,139400,219300,11076
934,0.37,135000,65 PANORAMA DR,Vernon Twp.,Sussex,Bi-Level,2,1,3,9,1,1,1,0,0,0,0,115100,200400,9742
935,0.72,135000,53 LONACONING R,Vernon Twp.,Sussex,Cape Cod,1,0,2,7,0,1,1,0,0,0,0,141000,344700,13442
936,0.00,139500,18 CEDAR TREE DR,Vernon Twp.,Sussex,Bi-Level,1,1,3,7,1,0,1,1,1,0,0,157800,165400,14244
937,0.58,139900,8 ANAWA RD,Vernon Twp.,Sussex,Hi-Rise,1,0,1,2,1,0,1,0,0,0,0,67500,348200,12836
938,0.43,149000,9 ALAMOOSOOK R,Vernon Twp.,Sussex,Colonial,2,0,2,5,1,0,1,1,0,0,0,71000,356900,13003
939,0.26,149000,5 MARIGOLD CT,Vernon Twp.,Sussex,Ranch,1,0,2,6,1,0,1,1,0,0,0,157500,187700,10659
940,0.51,149000,5 E ELM ST,Vernon Twp.,Sussex,Bi-Level,2,0,5,10,0,1,1,0,0,0,0,87300,406800,15257
941,0.20,149900,50 BUTTERNUT RD,Vernon Twp.,Sussex,Ranch,2,0,3,9,1,1,0,0,0,1,0,41700,120900,5310
942,0.11,149900,25 HICKORY RD,Vernon Twp.,Sussex,Ranch,1,0,2,5,0,0,1,1,0,1,0,37800,39500,2524
943,0.00,149900,3 SLAYTON RD,Vernon Twp.,Sussex,A-Frame,1,0,2,4,1,0,0,0,0,1,0,34700,127000,5281
944,0.00,149900,17 BALDWIN DR,Vernon Twp.,Sussex,Hi-Rise,1,0,1,3,1,1,1,1,1,1,0,33100,64700,3194
945,0.72,152640,252 WISCASSET RD,Vernon Twp.,Sussex,Hi-Rise,1,0,1,3,1,1,0,1,0,1,0,61000,164700,7199
946,0.00,153900,315 Rudetown Rd,Vernon Twp.,Sussex,Bi-Level,2,0,4,8,1,1,0,0,1,1,0,61000,164700,7199
